EXECUTIONID,ABSTRACTIONID,ACTIONID,ARENAID,SHEETID,SYSTEMID,VARIANTID,ADAPTERID,X,Y,TYPE,VALUE,RAWVALUE,VALUETYPE,LASTMODIFIED,EXECUTIONTIME
25fd18e8-80c0-4408-bba2-3578181c0360,Task58,,execute,58.xlsx,45899003e6e468b51c733eb7daaa1eaf,original,"('opposite_Signs', 'opposite_Signs', 0)",-1,1,metrics_covered_branches_in_file,0,0,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 49, 691000), 0)",-1
25fd18e8-80c0-4408-bba2-3578181c0360,Task58,,execute,58.xlsx,45899003e6e468b51c733eb7daaa1eaf,original,"('opposite_Signs', 'opposite_Signs', 0)",-1,3,metrics_all_lines_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 49, 693000), 0)",-1
77a9f0f0-ed69-4652-8d41-b1eb0378da51,Task64,,execute,64.xlsx,bca1fc35d418ea7f57810759e490efc8,original,"('subject_marks', 'subject_marks', 0)",-1,7,metrics_all_branches_in_file,1153,1153,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 16, 595000), 0)",-1
9303de7c-985e-455f-ae28-8775fa82e112,Task3,,execute,3.xlsx,d856fe679323c194064ffb64e29ed2d1,original,"('is_not_prime', 'is_not_prime', 0)",3,1,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 30, 93000), 0)",-1
fa010557-9131-46bd-9e42-5ef4b458cb65,Task56,,execute,56.xlsx,a9c24c90c6758b27462a8d46dffb1794,original,"('check', 'check', 0)",-1,2,metrics_covered_lines_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 36, 435000), 0)",-1
04f74e1f-7ccf-4220-8b6c-f87f5828e51c,Task16,,execute,16.xlsx,44b79afe266992429a44076a4bf2b532,original,"('text_lowercase_underscore', 'text_lowercase_underscore', 0)",1,2,op,text_lowercase_,text_lowercase_underscore,function,"(datetime.datetime(2024, 9, 13, 12, 26, 7, 486000), 0)",164
4b0c607a-78f7-4356-a605-e2e462302ada,Task68,,execute,68.xlsx,2bdf15b96c152386ffd80a5402ec2068,original,"('is_Monotonic', 'is_Monotonic', 0)",-1,2,metrics_covered_lines_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 39, 630000), 0)",-1
b8903a65-2825-486f-a310-622b0f61f31e,Task65,,execute,65.xlsx,None,original,"('create', 'createPythonObject', 0)",3,9,input_value,30,30,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 22, 669000), 0)",-1
05d67350-cc45-41fa-aec1-6216b02e55a7,Task75,,execute,75.xlsx,None,original,"('create', 'createPythonObject', 0)",5,8,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 13, 886000), 0)",-1
fa010557-9131-46bd-9e42-5ef4b458cb65,Task56,,execute,56.xlsx,a9c24c90c6758b27462a8d46dffb1794,original,"('check', 'check', 0)",3,2,input_value,23,23,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 36, 435000), 0)",-1
4b0c607a-78f7-4356-a605-e2e462302ada,Task68,,execute,68.xlsx,None,original,"('create', 'createPythonObject', 0)",1,5,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 39, 632000), 0)",-1
9303de7c-985e-455f-ae28-8775fa82e112,Task3,,execute,3.xlsx,d856fe679323c194064ffb64e29ed2d1,original,"('is_not_prime', 'is_not_prime', 0)",-1,3,metrics_all_branches_in_file,1153,1153,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 30, 96000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,None,original,"('create', 'createPythonObject', 0)",3,7,input_value,3,3,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 694000), 0)",-1
f0338883-816d-4e31-bb40-ba498f1f5652,Task71,,execute,71.xlsx,None,original,"('create', 'createPythonObject', 0)",7,2,input_value,79,79,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 57, 338000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,None,original,"('create', 'createPythonObject', 0)",1,8,op,create,create,function,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 350000), 0)",-1
25fd18e8-80c0-4408-bba2-3578181c0360,Task58,,execute,58.xlsx,45899003e6e468b51c733eb7daaa1eaf,original,"('opposite_Signs', 'opposite_Signs', 0)",-1,3,metrics_covered_lines_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 49, 693000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,None,original,"('create', 'createPythonObject', 0)",4,1,input_value,5,5,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 347000), 0)",-1
2056384a-e637-4681-b760-dda612a9a0cd,Task74,,execute,74.xlsx,None,original,"('create', 'createPythonObject', 0)",5,4,input_value,greenn,greenn,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 28, 7, 316000), 0)",-1
d44c2942-79f9-4494-9610-62d081360c0e,Task6,,execute,6.xlsx,3657a3483edda41e0c8651e6b8ce4533,original,"('differ_At_One_Bit_Pos', 'differ_At_One_Bit_Pos', 0)",-1,1,metrics_covered_lines_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 43, 124000), 0)",-1
2936d273-898c-4b6d-9360-04650af560c9,Task8,,execute,8.xlsx,562286dcbbd409d0318a556a81e60e7e,original,"('square_nums', 'square_nums', 0)",-1,6,metrics_all_lines_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 47, 586000), 0)",-1
05d67350-cc45-41fa-aec1-6216b02e55a7,Task75,,execute,75.xlsx,None,original,"('create', 'createPythonObject', 0)",4,13,input_value,9,9,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 13, 890000), 0)",-1
2644e3f2-d2b2-42bd-b2aa-e81ced959c88,Task14,,execute,14.xlsx,f612f1d481b718d8e895b72f4d91ce74,original,"('find_Volume', 'find_Volume', 0)",0,2,value,6.0,6.0,<class 'float'>,"(datetime.datetime(2024, 9, 13, 12, 26, 2, 369000), 0)",151
05d67350-cc45-41fa-aec1-6216b02e55a7,Task75,,execute,75.xlsx,130bab9304c6912932299f84d4eac774,original,"('find_tuples', 'find_tuples', 0)",-1,12,metrics_covered_lines_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 13, 888000), 0)",-1
01d1aa49-f721-4d86-8bf7-db68477d8d08,Task11,,execute,11.xlsx,057ce3cd04c50996892c940eaaa398ec,original,"('remove_Occ', 'remove_Occ', 0)",-1,1,metrics_all_lines_in_function,9,9,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 55, 146000), 0)",-1
80bd3d8a-f0fa-47d4-ad5b-3ebd805b76ef,Task77,,execute,77.xlsx,oracle,oracle,oracle,0,3,oracle,False,False,<class 'bool'>,"(datetime.datetime(2024, 9, 13, 12, 28, 18, 880000), 0)",-1
17c27553-3164-4123-8636-65ee21f0692d,Task57,,execute,57.xlsx,5cfb4e23d1444db4a6eca304fcefc0d6,original,"('find_Max_Num', 'find_Max_Num', 0)",-1,6,metrics_covered_lines_in_function_ratio,100.0,100.0,<class 'float'>,"(datetime.datetime(2024, 9, 13, 12, 26, 43, 4000), 0)",-1
5148f65f-17cd-4e16-a135-436f8e0f8bd9,Task69,,execute,69.xlsx,7f1fe83226516d017fe927a3135126d2,original,"('is_sublist', 'is_sublist', 0)",-1,3,metrics_covered_branches_in_function,9,9,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 45, 825000), 0)",-1
070b0f41-8841-463c-9208-354a352ad939,Task70,,execute,70.xlsx,e36effc2bd77fe51d13d60fac43ead68,original,"('get_equal', 'get_equal', 0)",-1,12,metrics_all_lines_in_file,2360,2360,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 50, 741000), 0)",-1
04f74e1f-7ccf-4220-8b6c-f87f5828e51c,Task16,,execute,16.xlsx,oracle,oracle,oracle,0,1,oracle,True,True,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 26, 7, 485000), 0)",-1
8b9c0a70-a6fd-44c5-bcc7-773370724119,Task62,,execute,62.xlsx,0eb54d59cccf5daea0e34df30db2ff74,original,"('smallest_num', 'smallest_num', 0)",-1,6,metrics_execution_time,147,147,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 5, 367000), 0)",-1
8685fa01-4ba0-486a-ad3b-bf2f3fb4adcc,Task17,,execute,17.xlsx,44d3ff0cde54cde689c42c6d42500212,original,"('square_perimeter', 'square_perimeter', 0)",-1,2,metrics_all_branches_in_file,1153,1153,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 12, 885000), 0)",-1
f0338883-816d-4e31-bb40-ba498f1f5652,Task71,,execute,71.xlsx,None,original,"('create', 'createPythonObject', 0)",6,7,input_value,47,47,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 57, 342000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,754dea31111338173ed99217483509ae,original,"('max_difference', 'max_difference', 0)",1,5,adaptation_instruction,ParameterTypeCo,"ParameterTypeConversion: ['ist_(Any']
",AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 349000), 0)",-1
6f8ecc10-a9a9-48ee-869a-ba254e25eaa2,Task20,,execute,20.xlsx,b622b9aa07862f986b31efb97507b831,original,"('is_woodall', 'is_woodall', 0)",-1,1,metrics_all_lines_in_file,2360,2360,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 29, 996000), 0)",-1
01d1aa49-f721-4d86-8bf7-db68477d8d08,Task11,,execute,11.xlsx,057ce3cd04c50996892c940eaaa398ec,original,"('remove_Occ', 'remove_Occ', 0)",-1,1,metrics_covered_lines_in_function_ratio,88.235294117647,88.23529411764706,<class 'float'>,"(datetime.datetime(2024, 9, 13, 12, 25, 55, 147000), 0)",-1
01ce2038-39bc-4d92-a834-2d271ff4e215,Task18,,execute,18.xlsx,ea034c93c68df740c4c60f628076677f,original,"('remove_dirty_chars', 'remove_dirty_chars', 0)",3,1,input_value,probasscurve,probasscurve,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 26, 18, 439000), 0)",-1
8b9c0a70-a6fd-44c5-bcc7-773370724119,Task62,,execute,62.xlsx,None,original,"('create', 'createPythonObject', 0)",6,1,input_value,45,45,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 5, 364000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,None,original,"('create', 'createPythonObject', 0)",1,5,op,create,create,function,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 693000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,None,original,"('create', 'createPythonObject', 0)",1,6,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 694000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,754dea31111338173ed99217483509ae,original,"('max_difference', 'max_difference', 0)",-1,5,metrics_all_lines_in_function,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 349000), 0)",-1
a7ed1d03-0f93-42fe-af77-7104d458cb4f,Task66,,execute,66.xlsx,None,original,"('create', 'createPythonObject', 0)",2,1,input_value,python.List,python.List,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 27, 28, 326000), 0)",-1
471fb178-e575-4133-bca6-1962c2d507ff,Task80,,execute,80.xlsx,feb2a26228d0ea840e8873f2cd05a1ee,original,"('tetrahedral_number', 'tetrahedral_number', 0)",-1,3,metrics_covered_lines_in_file,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 30, 777000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,None,original,"('create', 'createPythonObject', 0)",3,6,input_value,4,4,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 350000), 0)",-1
5148f65f-17cd-4e16-a135-436f8e0f8bd9,Task69,,execute,69.xlsx,7f1fe83226516d017fe927a3135126d2,original,"('is_sublist', 'is_sublist', 0)",2,3,input_value,-,-,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 27, 45, 824000), 0)",-1
d44c2942-79f9-4494-9610-62d081360c0e,Task6,,execute,6.xlsx,3657a3483edda41e0c8651e6b8ce4533,original,"('differ_At_One_Bit_Pos', 'differ_At_One_Bit_Pos', 0)",-1,6,metrics_all_branches_in_file,1153,1153,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 43, 128000), 0)",-1
e01d70ca-7d73-4970-bdfa-3bbab824693a,Task67,,execute,67.xlsx,aca814bbb827b6fad42db8e2d8a417b9,original,"('bell_number', 'bell_number', 0)",-1,2,metrics_execution_time,236,236,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 34, 876000), 0)",-1
f121fd99-4422-4ba6-8004-725ceecfb190,Task9,,execute,9.xlsx,4211222121a7d7097e2db683a19f7ce6,original,"('find_Rotations', 'find_Rotations', 0)",-1,2,metrics_all_lines_in_file,2360,2360,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 51, 477000), 0)",-1
25fd18e8-80c0-4408-bba2-3578181c0360,Task58,,execute,58.xlsx,45899003e6e468b51c733eb7daaa1eaf,original,"('opposite_Signs', 'opposite_Signs', 0)",0,4,value,True,True,<class 'bool'>,"(datetime.datetime(2024, 9, 13, 12, 26, 49, 693000), 0)",152
77a9f0f0-ed69-4652-8d41-b1eb0378da51,Task64,,execute,64.xlsx,None,original,"('create', 'createPythonObject', 0)",3,19,input_value,"('Physics', 96)","('Physics', 96)",<class 'tuple'>,"(datetime.datetime(2024, 9, 13, 12, 27, 16, 600000), 0)",-1
fb72fcfa-dcee-40ef-9c5d-986b39d5fc1b,Task12,,execute,12.xlsx,None,original,"('create', 'createPythonObject', 0)",1,1,op,create,create,function,"(datetime.datetime(2024, 9, 13, 12, 25, 56, 364000), 0)",-1
2936d273-898c-4b6d-9360-04650af560c9,Task8,,execute,8.xlsx,562286dcbbd409d0318a556a81e60e7e,original,"('square_nums', 'square_nums', 0)",-1,9,metrics_covered_lines_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 47, 587000), 0)",-1
80bd3d8a-f0fa-47d4-ad5b-3ebd805b76ef,Task77,,execute,77.xlsx,7a48daeaf6b5407031c580db2df839ef,original,"('is_Diff', 'is_Diff', 0)",-1,1,metrics_covered_branches_in_file,0,0,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 18, 879000), 0)",-1
7d32cdb0-4a1d-458a-9af5-2da3d5d88360,Task59,,execute,59.xlsx,bda09730cc722e2e690280dccf9da96a,original,"('is_octagonal', 'is_octagonal', 0)",3,1,input_value,5,5,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 54, 700000), 0)",-1
8685fa01-4ba0-486a-ad3b-bf2f3fb4adcc,Task17,,execute,17.xlsx,44d3ff0cde54cde689c42c6d42500212,original,"('square_perimeter', 'square_perimeter', 0)",1,2,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 26, 12, 884000), 0)",-1
77a9f0f0-ed69-4652-8d41-b1eb0378da51,Task64,,execute,64.xlsx,bca1fc35d418ea7f57810759e490efc8,original,"('subject_marks', 'subject_marks', 0)",-1,14,metrics_covered_branches_in_function,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 16, 598000), 0)",-1
4b0c607a-78f7-4356-a605-e2e462302ada,Task68,,execute,68.xlsx,2bdf15b96c152386ffd80a5402ec2068,original,"('is_Monotonic', 'is_Monotonic', 0)",1,2,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 39, 630000), 0)",-1
8e4852e7-e6f1-484f-8f65-58c9009fc640,Task4,,execute,4.xlsx,3d848f4d11abcd6ce3a989b52fb75da9,original,"('heap_queue_largest', 'heap_queue_largest', 0)",-1,3,metrics_covered_lines_in_file,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 35, 224000), 0)",-1
f0338883-816d-4e31-bb40-ba498f1f5652,Task71,,execute,71.xlsx,None,original,"('create', 'createPythonObject', 0)",1,4,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 57, 339000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,None,original,"('create', 'createPythonObject', 0)",0,13,value,"(13, 23)","(13, 23)",<class 'tuple'>,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 352000), 0)",-1
17c27553-3164-4123-8636-65ee21f0692d,Task57,,execute,57.xlsx,None,original,"('create', 'createPythonObject', 0)",0,3,value,"[6, 5, 4, 1]","[6, 5, 4, 1]",<class 'list'>,"(datetime.datetime(2024, 9, 13, 12, 26, 43, 1000), 0)",-1
25fd18e8-80c0-4408-bba2-3578181c0360,Task58,,execute,58.xlsx,45899003e6e468b51c733eb7daaa1eaf,original,"('opposite_Signs', 'opposite_Signs', 0)",3,1,input_value,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 49, 691000), 0)",-1
b8903a65-2825-486f-a310-622b0f61f31e,Task65,,execute,65.xlsx,None,original,"('create', 'createPythonObject', 0)",1,2,op,create,create,function,"(datetime.datetime(2024, 9, 13, 12, 27, 22, 664000), 0)",-1
a7ed1d03-0f93-42fe-af77-7104d458cb4f,Task66,,execute,66.xlsx,3c3295cef0ef9d320de07d90662e22d9,original,"('pos_count', 'pos_count', 0)",-1,2,metrics_covered_lines_in_file,5,5,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 28, 327000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,None,original,"('create', 'createPythonObject', 0)",2,11,input_value,python.Tuple,python.Tuple,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 352000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,c7234eb2c9feeb4de4561b5d9d5dcc84,original,"('similar_elements', 'similar_elements', 0)",-1,8,metrics_covered_branches_in_function,0,0,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 695000), 0)",-1
77a9f0f0-ed69-4652-8d41-b1eb0378da51,Task64,,execute,64.xlsx,None,original,"('create', 'createPythonObject', 0)",2,3,input_value,python.Tuple,python.Tuple,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 27, 16, 593000), 0)",-1
05d67350-cc45-41fa-aec1-6216b02e55a7,Task75,,execute,75.xlsx,None,original,"('create', 'createPythonObject', 0)",2,2,input_value,python.Tuple,python.Tuple,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 28, 13, 884000), 0)",-1
fa010557-9131-46bd-9e42-5ef4b458cb65,Task56,,execute,56.xlsx,a9c24c90c6758b27462a8d46dffb1794,original,"('check', 'check', 0)",1,1,op,check,check,function,"(datetime.datetime(2024, 9, 13, 12, 26, 36, 434000), 0)",154
f625b357-4496-4291-a02e-90646c25bdce,Task19,,execute,19.xlsx,None,original,"('create', 'createPythonObject', 0)",1,5,op,create,create,function,"(datetime.datetime(2024, 9, 13, 12, 26, 24, 241000), 0)",-1
2644e3f2-d2b2-42bd-b2aa-e81ced959c88,Task14,,execute,14.xlsx,f612f1d481b718d8e895b72f4d91ce74,original,"('find_Volume', 'find_Volume', 0)",1,3,op,find_Volume,find_Volume,function,"(datetime.datetime(2024, 9, 13, 12, 26, 2, 371000), 0)",138
4b0c607a-78f7-4356-a605-e2e462302ada,Task68,,execute,68.xlsx,None,original,"('create', 'createPythonObject', 0)",4,5,input_value,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 39, 632000), 0)",-1
dbdd4757-7960-4c8f-bebb-c812ebed0e21,Task79,,execute,79.xlsx,8548bbb31f27cc8699a48c77efef0415,original,"('word_len', 'word_len', 0)",-1,1,metrics_all_lines_in_file,2360,2360,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 24, 88000), 0)",-1
9303de7c-985e-455f-ae28-8775fa82e112,Task3,,execute,3.xlsx,d856fe679323c194064ffb64e29ed2d1,original,"('is_not_prime', 'is_not_prime', 0)",-1,3,metrics_covered_branches_in_function,4,4,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 30, 97000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,c7234eb2c9feeb4de4561b5d9d5dcc84,original,"('similar_elements', 'similar_elements', 0)",0,12,value,"('14', '13')","('14', '13')",<class 'tuple'>,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 696000), 0)",230
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,None,original,"('create', 'createPythonObject', 0)",1,11,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 352000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,c7234eb2c9feeb4de4561b5d9d5dcc84,original,"('similar_elements', 'similar_elements', 0)",-1,12,metrics_covered_lines_in_file,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 696000), 0)",-1
b8903a65-2825-486f-a310-622b0f61f31e,Task65,,execute,65.xlsx,ed77ddf0ce720da74d31b932e9d634b0,original,"('recursive_list_sum', 'recursive_list_sum', 0)",1,4,adaptation_instruction,ParameterTypeCo,"ParameterTypeConversion: ['ist_(Any']
",AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 22, 665000), 0)",-1
01d1aa49-f721-4d86-8bf7-db68477d8d08,Task11,,execute,11.xlsx,057ce3cd04c50996892c940eaaa398ec,original,"('remove_Occ', 'remove_Occ', 0)",4,1,input_value,l,l,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 25, 55, 146000), 0)",-1
91cd883e-3db2-44b7-9604-d3b6e88eedcb,Task63,,execute,63.xlsx,754dea31111338173ed99217483509ae,original,"('max_difference', 'max_difference', 0)",1,10,op,max_difference,max_difference,function,"(datetime.datetime(2024, 9, 13, 12, 27, 11, 351000), 0)",149
2056384a-e637-4681-b760-dda612a9a0cd,Task74,,execute,74.xlsx,c2c26f364a152e5f2b73f1851a6e7048,original,"('is_samepatterns', 'is_samepatterns', 0)",-1,9,metrics_covered_lines_in_file,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 28, 7, 319000), 0)",-1
fa010557-9131-46bd-9e42-5ef4b458cb65,Task56,,execute,56.xlsx,a9c24c90c6758b27462a8d46dffb1794,original,"('check', 'check', 0)",-1,3,metrics_covered_lines_in_function,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 36, 436000), 0)",-1
7d32cdb0-4a1d-458a-9af5-2da3d5d88360,Task59,,execute,59.xlsx,bda09730cc722e2e690280dccf9da96a,original,"('is_octagonal', 'is_octagonal', 0)",-1,1,metrics_covered_lines_in_file,1,1,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 54, 700000), 0)",-1
f121fd99-4422-4ba6-8004-725ceecfb190,Task9,,execute,9.xlsx,4211222121a7d7097e2db683a19f7ce6,original,"('find_Rotations', 'find_Rotations', 0)",-1,3,metrics_covered_branches_in_function,3,3,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 51, 478000), 0)",-1
bb94fa25-9bfd-41e0-9fac-b50f11a53c50,Task2,,execute,2.xlsx,None,original,"('create', 'createPythonObject', 0)",6,2,input_value,10,10,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 25, 24, 692000), 0)",-1
f625b357-4496-4291-a02e-90646c25bdce,Task19,,execute,19.xlsx,None,original,"('create', 'createPythonObject', 0)",5,5,input_value,2,2,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 26, 24, 241000), 0)",-1
25fd18e8-80c0-4408-bba2-3578181c0360,Task58,,execute,58.xlsx,oracle,oracle,oracle,0,4,oracle,True,True,<class 'str'>,"(datetime.datetime(2024, 9, 13, 12, 26, 49, 694000), 0)",-1
b8903a65-2825-486f-a310-622b0f61f31e,Task65,,execute,65.xlsx,ed77ddf0ce720da74d31b932e9d634b0,original,"('recursive_list_sum', 'recursive_list_sum', 0)",-1,4,metrics_covered_lines_in_function,6,6,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 27, 22, 666000), 0)",-1
01d1aa49-f721-4d86-8bf7-db68477d8d08,Task11,,execute,11.xlsx,057ce3cd04c50996892c940eaaa398ec,original,"('remove_Occ', 'remove_Occ', 0)",-1,2,metrics_all_branches_in_file,1153,1153,<class 'int'>,"(datetime.datetime(2024, 9, 13, 12, 25, 55, 147000), 0)",-1
a7ed1d03-0f93-42fe-af77-7104d458cb4f,Task66,,execute,66.xlsx,3c3295cef0ef9d320de07d90662e22d9,original,"('pos_count', 'pos_count', 0)",1,4,adaptation_instruction,No adaptations ,No adaptations needed,AdaptationInstruction,"(datetime.datetime(2024, 9, 13, 12, 27, 28, 328000), 0)",-1
